DEPARTAMENTO,PROVINCIA,MUNICIPIO/TIOC,ÁREA_Y_GRUPO_DE_EDAD,AÑO,Población_Total,Hombres,Mujeres,Tasa_Total,Brecha
Chuquisaca,Azurduy,Tarvita,15 a 24 ,2024,3087,1428,1659,98.7042436022028,-0.195014714746648
Chuquisaca,Azurduy,Tarvita,25 a 39 ,2001,2273,1068,1205,56.7091948966124,38.5643464341772
Chuquisaca,Azurduy,Tarvita,25 a 39 ,2012,2096,1063,1033,87.0229007633588,14.1148314465535
Chuquisaca,Azurduy,Tarvita,25 a 39 ,2024,3184,1558,1626,95.9484924623116,2.15204783626783
Chuquisaca,Azurduy,Tarvita,40 a 59 ,2001,2094,1047,1047,37.774594078319,43.4574976122254
Chuquisaca,Azurduy,Tarvita,40 a 59 ,2012,2399,1186,1213,70.154230929554,28.8441406961403
Chuquisaca,Azurduy,Tarvita,40 a 59 ,2024,3046,1570,1476,75.0492449113592,20.0751730447241
Chuquisaca,Azurduy,Tarvita,60 o más ,2001,1539,753,786,12.3456790123457,16.3914317285565
Chuquisaca,Azurduy,Tarvita,60 o más ,2012,1867,897,970,46.223888591323,29.2620303646749
Chuquisaca,Azurduy,Tarvita,60 o más ,2024,2348,1153,1195,38.2027257240204,32.1265608726734
Chuquisaca,Azurduy,Tarvita,Rural,2001,8161,4017,4144,49.8590858963362,31.3351472938852
Chuquisaca,Azurduy,Tarvita,Rural,2012,8388,4216,4172,75.7033857892227,19.4733663112355
Chuquisaca,Azurduy,Tarvita,Rural,2024,11665,5709,5956,79.5970852978997,11.5200352300358
Chuquisaca,Azurduy,Tarvita,15 a 24 ,2001,2255,1149,1106,79.7782705099778,21.7103637568324
Chuquisaca,Azurduy,Tarvita,15 a 24 ,2012,2026,1070,956,97.7295162882527,-0.139795878465563
Chuquisaca,Azurduy,Tarvita,15 a 24 ,2024,3087,1428,1659,98.7042436022028,-0.195014714746648
Chuquisaca,Azurduy,Tarvita,25 a 39 ,2001,2273,1068,1205,56.7091948966124,38.5643464341772
Chuquisaca,Azurduy,Tarvita,25 a 39 ,2012,2096,1063,1033,87.0229007633588,14.1148314465535
Chuquisaca,Azurduy,Tarvita,25 a 39 ,2024,3184,1558,1626,95.9484924623116,2.15204783626783
Chuquisaca,Azurduy,Tarvita,40 a 59 ,2001,2094,1047,1047,37.774594078319,43.4574976122254
Chuquisaca,Azurduy,Tarvita,40 a 59 ,2012,2399,1186,1213,70.154230929554,28.8441406961403
Chuquisaca,Azurduy,Tarvita,40 a 59 ,2024,3046,1570,1476,75.0492449113592,20.0751730447241
Chuquisaca,Azurduy,Tarvita,60 o más ,2001,1539,753,786,12.3456790123457,16.3914317285565
Chuquisaca,Azurduy,Tarvita,60 o más ,2012,1867,897,970,46.223888591323,29.2620303646749
Chuquisaca,Azurduy,Tarvita,60 o más ,2024,2348,1153,1195,38.2027257240204,32.1265608726734
Chuquisaca,Zudáñez,Tarvita,Zudáñez,2001,17292,8388,8904,52.7527180198936,21.8353584314391
Chuquisaca,Zudáñez,Tarvita,Zudáñez,2012,25505,12761,12744,80.7214271711429,10.8079040949519
Chuquisaca,Zudáñez,Tarvita,Zudáñez,2024,31958,16466,15492,85.7031103323112,9.1345359711092
Chuquisaca,Zudáñez,Tarvita,15 a 24 ,2001,4376,2177,2199,87.1343692870201,11.1597684085325
Chuquisaca,Zudáñez,Tarvita,15 a 24 ,2012,7073,3657,3416,97.8792591545313,0.427783103720103
Chuquisaca,Zudáñez,Tarvita,15 a 24 ,2024,8326,4370,3956,99.1592601489311,-0.156990048427446
Chuquisaca,Zudáñez,Tarvita,25 a 39 ,2001,4937,2366,2571,66.234555398015,24.0958634460115
Chuquisaca,Zudáñez,Tarvita,25 a 39 ,2012,7193,3626,3567,91.0329487001251,6.40361615971372
Chuquisaca,Zudáñez,Tarvita,25 a 39 ,2024,10129,5346,4783,98.0254714186988,1.44818219596949
Chuquisaca,Zudáñez,Tarvita,40 a 59 ,2001,5037,2491,2546,34.1274568195354,32.7920813435832
Chuquisaca,Zudáñez,Tarvita,40 a 59 ,2012,6806,3425,3381,74.1698501322363,16.9082960381868
Chuquisaca,Zudáñez,Tarvita,40 a 59 ,2024,8093,4130,3963,83.7143210181638,11.7978590093963
Chuquisaca,Zudáñez,Tarvita,60 o más ,2001,2942,1354,1588,10.8769544527532,10.2245794715909
Chuquisaca,Zudáñez,Tarvita,60 o más ,2012,4433,2053,2380,46.6726821565531,18.2186756826452
Chuquisaca,Zudáñez,Tarvita,60 o más ,2024,5410,2620,2790,44.8983364140481,26.7668062053681
Chuquisaca,Zudáñez,Tarvita,Urbana,2012,4991,2464,2527,90.8435183329994,4.85877522754255
Chuquisaca,Zudáñez,Tarvita,Urbana,2024,6921,3406,3515,90.6082935991909,7.16152317598682
Chuquisaca,Zudáñez,Tarvita,15 a 24 ,2012,1578,787,791,98.4157160963245,0.625685724245273
Chuquisaca,Zudáñez,Tarvita,15 a 24 ,2024,1690,856,834,99.6449704142012,-0.227481566148953
Chuquisaca,Zudáñez,Tarvita,25 a 39 ,2012,1583,782,801,94.7567909033481,1.76952722140803
Chuquisaca,Zudáñez,Tarvita,25 a 39 ,2024,2358,1211,1147,98.5581000848177,1.77593218801498
Chuquisaca,Zudáñez,Tarvita,40 a 59 ,2012,1185,611,574,85.5696202531646,5.12554389046346
Chuquisaca,Zudáñez,Tarvita,40 a 59 ,2024,1775,842,933,90.3661971830986,6.57878322678867
Chuquisaca,Zudáñez,Tarvita,60 o más ,2012,645,284,361,72.4031007751938,19.1096718817058
Chuquisaca,Zudáñez,Tarvita,60 o más ,2024,1098,497,601,60.0182149362477,24.1545780506667
Chuquisaca,Zudáñez,Tarvita,Rural,2001,17292,8388,8904,52.7527180198936,21.8353584314391
Chuquisaca,Zudáñez,Tarvita,Rural,2012,20514,10297,10217,78.258750121868,12.3370600039928
Chuquisaca,Zudáñez,Tarvita,Rural,2024,25037,13060,11977,84.3471661940328,9.84804016273662
Chuquisaca,Zudáñez,Tarvita,15 a 24 ,2001,4376,2177,2199,87.1343692870201,11.1597684085325
Chuquisaca,Zudáñez,Tarvita,15 a 24 ,2012,5495,2870,2625,97.7252047315742,0.385598141695709
Chuquisaca,Zudáñez,Tarvita,15 a 24 ,2024,6636,3514,3122,99.0355635925256,-0.127612547886614
Chuquisaca,Zudáñez,Tarvita,25 a 39 ,2001,4937,2366,2571,66.234555398015,24.0958634460115
Chuquisaca,Zudáñez,Tarvita,25 a 39 ,2012,5610,2844,2766,89.982174688057,7.76670297250215
Chuquisaca,Zudáñez,Tarvita,25 a 39 ,2024,7771,4135,3636,97.8638527859992,1.36089062352427
Chuquisaca,Zudáñez,Tarvita,40 a 59 ,2001,5037,2491,2546,34.1274568195354,32.7920813435832
Chuquisaca,Zudáñez,Tarvita,40 a 59 ,2012,5621,2814,2807,71.7665895748088,19.2484318698634
Chuquisaca,Zudáñez,Tarvita,40 a 59 ,2024,6318,3288,3030,81.8455207344096,13.6295198862952
Chuquisaca,Zudáñez,Tarvita,60 o más ,2001,2942,1354,1588,10.8769544527532,10.2245794715909
Chuquisaca,Zudáñez,Tarvita,60 o más ,2012,3788,1769,2019,42.2914466737064,18.5458606774366
Chuquisaca,Zudáñez,Tarvita,60 o más ,2024,4312,2123,2189,41.0482374768089,28.0720607275662
Chuquisaca,Zudáñez,Zudáñez,Zudáñez,2001,4138,2044,2094,57.2498791686805,22.8948332482893
Chuquisaca,Zudáñez,Zudáñez,Zudáñez,2012,7850,3991,3859,86.7770700636943,9.51744950367402
Chuquisaca,Zudáñez,Zudáñez,Zudáñez,2024,10147,5317,4830,89.8196511284123,7.28154663096727
Chuquisaca,Zudáñez,Zudáñez,15 a 24 ,2001,1055,542,513,90.521327014218,7.73073520208887
Chuquisaca,Zudáñez,Zudáñez,15 a 24 ,2012,2296,1203,1093,99.0853658536585,-0.348701287342792
Chuquisaca,Zudáñez,Zudáñez,15 a 24 ,2024,2567,1357,1210,99.4935722633424,-0.176312600108403
Chuquisaca,Zudáñez,Zudáñez,25 a 39 ,2001,1174,561,613,70.5281090289608,24.3535053054293
Chuquisaca,Zudáñez,Zudáñez,25 a 39 ,2012,2254,1167,1087,95.1197870452529,3.90058090906868
Chuquisaca,Zudáñez,Zudáñez,25 a 39 ,2024,3351,1802,1549,98.8063264697105,1.14169106988935
Chuquisaca,Zudáñez,Zudáñez,40 a 59 ,2001,1172,604,568,41.0409556313993,35.5668780897304
Chuquisaca,Zudáñez,Zudáñez,40 a 59 ,2012,2094,1045,1049,81.6141356255969,16.0711728189527
Chuquisaca,Zudáñez,Zudáñez,40 a 59 ,2024,2681,1373,1308,88.3625512868333,8.62605825320567
Chuquisaca,Zudáñez,Zudáñez,60 o más ,2001,737,337,400,14.246947082768,15.8486646884273
Chuquisaca,Zudáñez,Zudáñez,60 o más ,2012,1206,576,630,56.7164179104478,21.3740079365079
Chuquisaca,Zudáñez,Zudáñez,60 o más ,2024,1548,785,763,56.8475452196382,26.8133666135185
Chuquisaca,Zudáñez,Zudáñez,Urbana,2012,3031,1519,1512,92.6096997690531,6.10477165776705
Chuquisaca,Zudáñez,Zudáñez,Urbana,2024,3474,1745,1729,92.4006908462867,6.40289283932776
Chuquisaca,Zudáñez,Zudáñez,15 a 24 ,2012,1008,517,491,99.5039682539683,-0.172938817476663
Chuquisaca,Zudáñez,Zudáñez,15 a 24 ,2024,856,430,426,99.8831775700935,-0.232558139534888
Chuquisaca,Zudáñez,Zudáñez,25 a 39 ,2012,879,435,444,97.2696245733789,0.85430257844051
Chuquisaca,Zudáñez,Zudáñez,25 a 39 ,2024,1225,651,574,98.6938775510204,1.47615301037803
Chuquisaca,Zudáñez,Zudáñez,40 a 59 ,2012,751,395,356,88.4154460719041,8.95036267956195
Chuquisaca,Zudáñez,Zudáñez,40 a 59 ,2024,876,425,451,91.6666666666667,4.76066257988782
Chuquisaca,Zudáñez,Zudáñez,60 o más ,2012,393,172,221,72.5190839694656,24.0555614016626
Chuquisaca,Zudáñez,Zudáñez,60 o más ,2024,517,239,278,66.3442940038685,26.0181812708829
Chuquisaca,Zudáñez,Zudáñez,Rural,2001,4138,2044,2094,57.2498791686805,22.8948332482893
Chuquisaca,Zudáñez,Zudáñez,Rural,2012,4819,2472,2347,83.1085287404026,11.8408923875829
Chuquisaca,Zudáñez,Zudáñez,Rural,2024,6673,3572,3101,88.4759478495429,7.93036093908947
Chuquisaca,Zudáñez,Zudáñez,15 a 24 ,2001,1055,542,513,90.521327014218,7.73073520208887
Chuquisaca,Zudáñez,Zudáñez,15 a 24 ,2012,1288,686,602,98.7577639751553,-0.461048206658077
Chuquisaca,Zudáñez,Zudáñez,15 a 24 ,2024,1711,927,784,99.2986557568673,-0.117368954054115
Chuquisaca,Zudáñez,Zudáñez,25 a 39 ,2001,1174,561,613,70.5281090289608,24.3535053054293
Chuquisaca,Zudáñez,Zudáñez,25 a 39 ,2012,1375,732,643,93.7454545454546,6.0714801689485
Chuquisaca,Zudáñez,Zudáñez,25 a 39 ,2024,2126,1151,975,98.8711194731891,0.945977856490444
Chuquisaca,Zudáñez,Zudáñez,40 a 59 ,2001,1172,604,568,41.0409556313993,35.5668780897304
Chuquisaca,Zudáñez,Zudáñez,40 a 59 ,2012,1343,650,693,77.8108711839166,19.4478854478855
Chuquisaca,Zudáñez,Zudáñez,40 a 59 ,2024,1805,948,857,86.7590027700831,10.7807876558892
Chuquisaca,Zudáñez,Zudáñez,60 o más ,2001,737,337,400,14.246947082768,15.8486646884273
Chuquisaca,Zudáñez,Zudáñez,60 o más ,2012,813,404,409,49.0774907749078,22.0067055605316
Chuquisaca,Zudáñez,Zudáñez,60 o más ,2024,1031,546,485,52.0853540252182,28.6605490729202
Chuquisaca,Zudáñez,Presto,Presto,2001,4776,2296,2480,40.6197654941374,16.2192312015286
Chuquisaca,Zudáñez,Presto,Presto,2012,7854,3926,3928,74.9936338171632,8.74713254267077
Chuquisaca,Zudáñez,Presto,Presto,2024,8655,4535,4120,80.9705372616984,7.6889029233256
Chuquisaca,Zudáñez,Presto,15 a 24 ,2001,1131,537,594,78.2493368700265,16.2396779715215
Chuquisaca,Zudáñez,Presto,15 a 24 ,2012,2175,1090,1085,96.0,0.845981482264406
Chuquisaca,Zudáñez,Presto,15 a 24 ,2024,2461,1332,1129,98.8216172287688,-0.377037799535586
Chuquisaca,Zudáñez,Presto,25 a 39 ,2001,1333,643,690,52.5881470367592,23.9932832961435
Chuquisaca,Zudáñez,Presto,25 a 39 ,2012,2412,1196,1216,85.3233830845771,9.04412735433903
Chuquisaca,Zudáñez,Presto,25 a 39 ,2024,2725,1457,1268,96.5137614678899,1.88716930558232
Chuquisaca,Zudáñez,Presto,40 a 59 ,2001,1491,723,768,19.3158953722334,16.4727048755187
Chuquisaca,Zudáñez,Presto,40 a 59 ,2012,2016,1046,970,62.3511904761905,13.2741321874199
Chuquisaca,Zudáñez,Presto,40 a 59 ,2024,2047,1054,993,73.4245236932096,11.9511151112818
Chuquisaca,Zudáñez,Presto,60 o más ,2001,821,393,428,8.03897685749087,4.59144847922761
Chuquisaca,Zudáñez,Presto,60 o más ,2012,1251,594,657,38.9288569144684,12.7461832941285
Chuquisaca,Zudáñez,Presto,60 o más ,2024,1422,692,730,31.1533052039381,15.3187109034761
Chuquisaca,Zudáñez,Presto,Urbana,2012,1960,945,1015,88.1122448979592,2.72577996715928
Chuquisaca,Zudáñez,Presto,Urbana,2024,1576,766,810,86.1040609137056,5.44660413241788
Chuquisaca,Zudáñez,Presto,15 a 24 ,2012,570,270,300,96.4912280701754,1.74074074074073
Chuquisaca,Zudáñez,Presto,15 a 24 ,2024,384,197,187,98.9583333333333,-0.988083281305151
Chuquisaca,Zudáñez,Presto,25 a 39 ,2012,704,347,357,91.6193181818182,2.88749505565914
Chuquisaca,Zudáñez,Presto,25 a 39 ,2024,488,241,247,97.7459016393443,2.81384917768408
Chuquisaca,Zudáñez,Presto,40 a 59 ,2012,434,216,218,80.6451612903226,-2.02174651715936
Chuquisaca,Zudáñez,Presto,40 a 59 ,2024,416,195,221,83.4134615384616,9.01960784313725
Chuquisaca,Zudáñez,Presto,60 o más ,2012,252,112,140,72.2222222222222,11.4285714285714
Chuquisaca,Zudáñez,Presto,60 o más ,2024,288,133,155,53.125,7.46543778801843
Chuquisaca,Zudáñez,Presto,Rural,2001,4776,2296,2480,40.6197654941374,16.2192312015286
Chuquisaca,Zudáñez,Presto,Rural,2012,5894,2981,2913,70.6311503223617,11.164391299376
Chuquisaca,Zudáñez,Presto,Rural,2024,7079,3769,3310,79.8276592739088,8.41483913528957
Chuquisaca,Zudáñez,Presto,15 a 24 ,2001,1131,537,594,78.2493368700265,16.2396779715215
Chuquisaca,Zudáñez,Presto,15 a 24 ,2012,1605,820,785,95.8255451713396,0.556159701724397
Chuquisaca,Zudáñez,Presto,15 a 24 ,2024,2077,1135,942,98.7963408762638,-0.260014777818313
Chuquisaca,Zudáñez,Presto,25 a 39 ,2001,1333,643,690,52.5881470367592,23.9932832961435
Chuquisaca,Zudáñez,Presto,25 a 39 ,2012,1708,849,859,82.728337236534,11.6248520823649
Chuquisaca,Zudáñez,Presto,25 a 39 ,2024,2237,1216,1021,96.2449709432275,1.74074694571885
Chuquisaca,Zudáñez,Presto,40 a 59 ,2001,1491,723,768,19.3158953722334,16.4727048755187
Chuquisaca,Zudáñez,Presto,40 a 59 ,2012,1582,830,752,57.3324905183312,18.0312740322994
Chuquisaca,Zudáñez,Presto,40 a 59 ,2024,1631,859,772,70.8767627222563,13.3226670366193
Chuquisaca,Zudáñez,Presto,60 o más ,2001,821,393,428,8.03897685749087,4.59144847922761
Chuquisaca,Zudáñez,Presto,60 o más ,2012,999,482,517,30.5305305305305,14.3691260624253
Chuquisaca,Zudáñez,Presto,60 o más ,2024,1134,559,575,25.5731922398589,18.0091778797542
Chuquisaca,Zudáñez,Mojocoya,Mojocoya,2001,4209,2082,2127,66.8567355666429,23.8604385226855
Chuquisaca,Zudáñez,Mojocoya,Mojocoya,2012,5057,2483,2574,85.0108760134467,10.6168409833331
Chuquisaca,Zudáñez,Mojocoya,Mojocoya,2024,6459,3233,3226,89.1933735872426,9.25086901219579
Chuquisaca,Zudáñez,Mojocoya,15 a 24 ,2001,1146,592,554,95.6369982547993,5.88045175139038
Chuquisaca,Zudáñez,Mojocoya,15 a 24 ,2012,1376,714,662,98.4738372093023,-0.0300422283716983
Chuquisaca,Zudáñez,Mojocoya,15 a 24 ,2024,1518,765,753,99.604743083004,0.00624951175689148
Chuquisaca,Zudáñez,Mojocoya,25 a 39 ,2001,1209,579,630,83.0438378825476,16.9619212106259
Chuquisaca,Zudáñez,Mojocoya,25 a 39 ,2012,1326,646,680,95.0226244343891,2.76315789473685
Chuquisaca,Zudáñez,Mojocoya,25 a 39 ,2024,2169,1098,1071,98.8934993084371,1.13422418147587
Chuquisaca,Zudáñez,Mojocoya,40 a 59 ,2001,1188,593,595,50.6734006734007,50.0024090580583
Chuquisaca,Zudáñez,Mojocoya,40 a 59 ,2012,1408,688,720,83.5227272727273,16.3049095607235
Chuquisaca,Zudáñez,Mojocoya,40 a 59 ,2024,1608,797,811,91.6044776119403,8.18776329855947
Chuquisaca,Zudáñez,Mojocoya,60 o más ,2001,666,318,348,16.8168168168168,15.3600086749078
Chuquisaca,Zudáñez,Mojocoya,60 o más ,2012,947,435,512,53.6430834213305,22.8129489942529
Chuquisaca,Zudáñez,Mojocoya,60 o más ,2024,1164,573,591,54.2096219931271,36.2213304276185
Chuquisaca,Zudáñez,Mojocoya,Urbana,2024,1871,895,976,91.0742918225548,9.82816649876364
Chuquisaca,Zudáñez,Mojocoya,15 a 24 ,2024,450,229,221,99.7777777777778,0.452488687782804
Chuquisaca,Zudáñez,Mojocoya,25 a 39 ,2024,645,319,326,98.9147286821705,1.52701117372156
Chuquisaca,Zudáñez,Mojocoya,40 a 59 ,2024,483,222,261,93.9958592132505,7.77674225950088
Chuquisaca,Zudáñez,Mojocoya,60 o más ,2024,293,125,168,55.6313993174061,36.9190476190476
Chuquisaca,Zudáñez,Mojocoya,Rural,2001,4209,2082,2127,66.8567355666429,23.8604385226855
Chuquisaca,Zudáñez,Mojocoya,Rural,2012,5057,2483,2574,85.0108760134467,10.6168409833331
Chuquisaca,Zudáñez,Mojocoya,Rural,2024,4588,2338,2250,88.4263295553618,9.12213667902292
Chuquisaca,Zudáñez,Mojocoya,15 a 24 ,2001,1146,592,554,95.6369982547993,5.88045175139038
Chuquisaca,Zudáñez,Mojocoya,15 a 24 ,2012,1376,714,662,98.4738372093023,-0.0300422283716983
Chuquisaca,Zudáñez,Mojocoya,15 a 24 ,2024,1068,536,532,99.5318352059925,-0.183761642913254
Chuquisaca,Zudáñez,Mojocoya,25 a 39 ,2001,1209,579,630,83.0438378825476,16.9619212106259
Chuquisaca,Zudáñez,Mojocoya,25 a 39 ,2012,1326,646,680,95.0226244343891,2.76315789473685
Chuquisaca,Zudáñez,Mojocoya,25 a 39 ,2024,1524,779,745,98.8845144356955,0.968889731285174
Chuquisaca,Zudáñez,Mojocoya,40 a 59 ,2001,1188,593,595,50.6734006734007,50.0024090580583
Chuquisaca,Zudáñez,Mojocoya,40 a 59 ,2012,1408,688,720,83.5227272727273,16.3049095607235
Chuquisaca,Zudáñez,Mojocoya,40 a 59 ,2024,1125,575,550,90.5777777777778,8.60079051383399
Chuquisaca,Zudáñez,Mojocoya,60 o más ,2001,666,318,348,16.8168168168168,15.3600086749078
Chuquisaca,Zudáñez,Mojocoya,60 o más ,2012,947,435,512,53.6430834213305,22.8129489942529
Chuquisaca,Zudáñez,Mojocoya,60 o más ,2024,871,448,423,53.7313432835821,36.4403917595407
Chuquisaca,Zudáñez,Icla,Icla,2001,4169,1966,2203,47.949148476853,23.9988566409719
Chuquisaca,Zudáñez,Icla,Icla,2012,4744,2361,2383,75.6112984822934,16.3424461316508
Chuquisaca,Zudáñez,Icla,Icla,2024,6697,3381,3316,82.2159175750336,13.755503774909
Chuquisaca,Zudáñez,Icla,15 a 24 ,2001,1044,506,538,84.0038314176245,13.0162951643475
Chuquisaca,Zudáñez,Icla,15 a 24 ,2012,1226,650,576,98.2871125611746,1.35363247863248
Chuquisaca,Zudáñez,Icla,15 a 24 ,2024,1780,916,864,98.7640449438202,0.0722747857027457
Chuquisaca,Zudáñez,Icla,25 a 39 ,2001,1221,583,638,60.3603603603604,31.2178387650086
Chuquisaca,Zudáñez,Icla,25 a 39 ,2012,1201,617,584,90.4246461282265,9.35925046069137
Chuquisaca,Zudáñez,Icla,25 a 39 ,2024,1884,989,895,97.8237791932059,1.81403257056674
Chuquisaca,Zudáñez,Icla,40 a 59 ,2001,1186,571,615,29.3423271500843,31.5629404980565
Chuquisaca,Zudáñez,Icla,40 a 59 ,2012,1288,646,642,70.3416149068323,26.5819854749573
Chuquisaca,Zudáñez,Icla,40 a 59 ,2024,1757,906,851,81.3887307911212,20.4225388648078
Chuquisaca,Zudáñez,Icla,60 o más ,2001,718,306,412,5.15320334261839,5.25731328129957
Chuquisaca,Zudáñez,Icla,60 o más ,2012,1029,448,581,37.9008746355685,15.8939328743546
Chuquisaca,Zudáñez,Icla,60 o más ,2024,1276,570,706,37.2257053291536,28.4782068485662
Chuquisaca,Zudáñez,Icla,Rural,2001,4169,1966,2203,47.949148476853,23.9988566409719
Chuquisaca,Zudáñez,Icla,Rural,2012,4744,2361,2383,75.6112984822934,16.3424461316508
Chuquisaca,Zudáñez,Icla,Rural,2024,6697,3381,3316,82.2159175750336,13.755503774909
Chuquisaca,Zudáñez,Icla,15 a 24 ,2001,1044,506,538,84.0038314176245,13.0162951643475
Chuquisaca,Zudáñez,Icla,15 a 24 ,2012,1226,650,576,98.2871125611746,1.35363247863248
Chuquisaca,Zudáñez,Icla,15 a 24 ,2024,1780,916,864,98.7640449438202,0.0722747857027457
Chuquisaca,Zudáñez,Icla,25 a 39 ,2001,1221,583,638,60.3603603603604,31.2178387650086
Chuquisaca,Zudáñez,Icla,25 a 39 ,2012,1201,617,584,90.4246461282265,9.35925046069137
Chuquisaca,Zudáñez,Icla,25 a 39 ,2024,1884,989,895,97.8237791932059,1.81403257056674
Chuquisaca,Zudáñez,Icla,40 a 59 ,2001,1186,571,615,29.3423271500843,31.5629404980565
Chuquisaca,Zudáñez,Icla,40 a 59 ,2012,1288,646,642,70.3416149068323,26.5819854749573
Chuquisaca,Zudáñez,Icla,40 a 59 ,2024,1757,906,851,81.3887307911212,20.4225388648078
Chuquisaca,Zudáñez,Icla,60 o más ,2001,718,306,412,5.15320334261839,5.25731328129957
Chuquisaca,Zudáñez,Icla,60 o más ,2012,1029,448,581,37.9008746355685,15.8939328743546
Chuquisaca,Zudáñez,Icla,60 o más ,2024,1276,570,706,37.2257053291536,28.4782068485662
Chuquisaca,Tomina,Icla,Tomina,2001,20114,10116,9998,61.4994531172318,22.7255573692833
Chuquisaca,Tomina,Icla,Tomina,2012,23365,11924,11441,84.6993366145945,10.934715130975
Chuquisaca,Tomina,Icla,Tomina,2024,24959,12628,12331,85.6684963339878,10.8798976094074
Chuquisaca,Tomina,Icla,15 a 24 ,2001,5669,2984,2685,87.4933850767331,9.42451610326458
Chuquisaca,Tomina,Icla,15 a 24 ,2012,6138,3287,2851,98.0449657869013,-0.310332563353157
Chuquisaca,Tomina,Icla,15 a 24 ,2024,5688,2879,2809,99.3670886075949,0.226582768556042
Chuquisaca,Tomina,Icla,25 a 39 ,2001,5960,2986,2974,72.9194630872483,21.6527610805143
Chuquisaca,Tomina,Icla,25 a 39 ,2012,6669,3420,3249,93.1473984105563,5.90335487842413
Chuquisaca,Tomina,Icla,25 a 39 ,2024,7138,3691,3447,97.9826281871673,0.755222266158825
Chuquisaca,Tomina,Icla,40 a 59 ,2001,5412,2703,2709,45.2328159645233,34.468407810689
Chuquisaca,Tomina,Icla,40 a 59 ,2012,6359,3237,3122,82.5601509671332,15.5753353927215
Chuquisaca,Tomina,Icla,40 a 59 ,2024,7168,3658,3510,84.8353794642857,13.4946937516648
Chuquisaca,Tomina,Icla,60 o más ,2001,3073,1443,1630,20.0455580865604,18.5186366167961
Chuquisaca,Tomina,Icla,60 o más ,2012,4199,1980,2219,55.0130983567516,21.6696937832585
Chuquisaca,Tomina,Icla,60 o más ,2024,4965,2400,2565,53.4743202416918,30.2139376218324
Chuquisaca,Tomina,Icla,Urbana,2001,1685,748,937,85.5192878338279,12.33698971002
Chuquisaca,Tomina,Icla,Urbana,2012,3658,1685,1973,91.4160743575724,8.21265120672101
Chuquisaca,Tomina,Icla,Urbana,2024,4544,2172,2372,93.1778169014085,6.1896154957003
Chuquisaca,Tomina,Icla,15 a 24 ,2001,564,250,314,98.2269503546099,1.02929936305732
Chuquisaca,Tomina,Icla,15 a 24 ,2012,1026,501,525,98.7329434697856,-0.644425434844592
Chuquisaca,Tomina,Icla,15 a 24 ,2024,1105,533,572,99.6380090497738,-0.388026607538805
Chuquisaca,Tomina,Icla,25 a 39 ,2001,490,221,269,94.4897959183674,6.74023112247473
Chuquisaca,Tomina,Icla,25 a 39 ,2012,1154,558,596,97.6603119584055,3.14221452454837
Chuquisaca,Tomina,Icla,25 a 39 ,2024,1387,677,710,98.7022350396539,-0.350344311065797
Chuquisaca,Tomina,Icla,40 a 59 ,2001,378,179,199,77.7777777777778,19.9264478818675
Chuquisaca,Tomina,Icla,40 a 59 ,2012,856,387,469,89.1355140186916,9.92545577759044
Chuquisaca,Tomina,Icla,40 a 59 ,2024,1267,599,668,93.6069455406472,7.69271140523627
Chuquisaca,Tomina,Icla,60 o más ,2001,253,98,155,51.3833992094862,31.0533245556287
Chuquisaca,Tomina,Icla,60 o más ,2012,622,239,383,70.9003215434084,22.1167396790369
Chuquisaca,Tomina,Icla,60 o más ,2024,785,363,422,73.6305732484076,22.9172378676903
Chuquisaca,Tomina,Icla,Rural,2001,18429,9368,9061,59.3032720169298,24.2613200632472
Chuquisaca,Tomina,Icla,Rural,2012,19707,10239,9468,83.4525803014157,11.7557579180773
Chuquisaca,Tomina,Icla,Rural,2024,20415,10456,9959,83.9970609845702,12.1603749435424
Chuquisaca,Tomina,Icla,15 a 24 ,2001,5105,2734,2371,86.307541625857,10.8168317671745
Chuquisaca,Tomina,Icla,15 a 24 ,2012,5112,2786,2326,97.9068857589984,-0.211874999614224
Chuquisaca,Tomina,Icla,15 a 24 ,2024,4583,2346,2237,99.3017674012656,0.382545585920113
Chuquisaca,Tomina,Icla,25 a 39 ,2001,5470,2765,2705,70.9872029250457,23.4180891992259
Chuquisaca,Tomina,Icla,25 a 39 ,2012,5515,2862,2653,92.2030825022665,6.62040757624966
Chuquisaca,Tomina,Icla,25 a 39 ,2024,5751,3014,2737,97.8090766823161,1.04812300847172
Chuquisaca,Tomina,Icla,40 a 59 ,2001,5034,2524,2510,42.7890345649583,35.8369690808872
